run;repetition;Module;thr:mean
uniformCQI-82-20171221-10:11:36-2592;82;Network.user[6];41681.88131243
uniformCQI-82-20171221-10:11:36-2592;82;Network.user[7];41587.8490239
uniformCQI-82-20171221-10:11:36-2592;82;Network.user[8];41955.567160365
uniformCQI-82-20171221-10:11:36-2592;82;Network.user[9];41735.280719103
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[0];41900.512216531
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[1];41757.747136143
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[2];41709.70322552
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[3];41580.249108343
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[4];41857.279363563
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[5];41645.503938845
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[6];41582.760191553
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[7];41521.138654015
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[8];41506.605482161
uniformCQI-83-20171221-10:11:36-7960;83;Network.user[9];41554.882723525
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[0];41668.414795391
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[1];41521.316429817
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[2];41881.867979245
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[3];41697.192253419
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[4];41376.851368318
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[5];41643.426184154
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[6];41812.202086643
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[7];41463.428184131
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[8];41841.957311585
uniformCQI-84-20171221-10:11:46-3844;84;Network.user[9];41555.338274019
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[0];41452.25053055
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[1];41376.929145232
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[2];41560.427106365
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[3];41402.984411284
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[4];41639.137342918
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[5];41629.64855946
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[6];41754.724947501
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[7];41460.994877835
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[8];41413.095410051
uniformCQI-85-20171221-10:11:47-15172;85;Network.user[9];41855.701603316
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[0];41655.592715636
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[1];41317.018699792
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[2];41885.434606282
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[3];41738.691792313
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[4];41541.605093277
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[5];41838.857346029
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[6];41719.103121076
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[7];41631.892978967
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[8];41666.970366996
uniformCQI-86-20171221-10:11:47-13908;86;Network.user[9];41808.102132199
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[0];41808.746569483
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[1];41407.051032766
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[2];41542.038421795
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[3];41572.271419206
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[4];41506.216597593
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[5];41546.882812413
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[6];41478.928011911
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[7];41832.746302819
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[8];41543.827290808
uniformCQI-87-20171221-10:11:47-6140;87;Network.user[9];42096.298930012
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[0];41670.670325885
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[1];41503.183297963
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[2];41686.281263542
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[3];41736.925145276
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[4];41865.234830724
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[5];41791.735647382
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[6];41725.158609349
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[7];41508.416573149
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[8];41666.892590082
uniformCQI-88-20171221-10:11:57-10068;88;Network.user[9];41746.525038611
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[0];41788.402351085
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[1];41865.101498872
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[2];41397.740025111
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[3];41454.306063266
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[4];41740.858434906
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[5];41736.080710214
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[6];41563.371518094
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[7];41538.960678215
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[8];41811.146542816
uniformCQI-89-20171221-10:11:57-13528;89;Network.user[9];41675.903601071
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[0];41478.105798824
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[1];41677.248030577
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[2];41690.747880579
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[3];41807.402139976
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[4];41977.766913701
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[5];41701.181097988
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[6];41446.595037833
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[7];41516.194264508
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[8];41693.470072555
uniformCQI-90-20171221-10:11:58-3084;90;Network.user[9];41548.938345129
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[0];41619.326451928
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[1];41570.771435873
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[2];41589.726780814
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[3];41682.625748603
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[4];41737.158476017
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[5];41606.715480939
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[6];41451.406095488
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[7];41586.704592171
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[8];41541.049543894
uniformCQI-91-20171221-10:11:58-5244;91;Network.user[9];41622.693081188
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[0];41951.233875179
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[1];41457.628248575
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[2];41520.227553027
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[3];41609.393228964
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[4];41606.037710692
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[5];41518.12757636
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[6];41887.867912579
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[7];41561.293763403
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[8];41900.512216531
uniformCQI-92-20171221-10:12:08-14396;92;Network.user[9];41794.835612938
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[0];41817.702025533
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[1];41650.326107488
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[2];41739.547338363
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[3];41575.993600071
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[4];41566.738147354
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[5];41607.793246742
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[6];41688.203464406
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[7];41594.048955012
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[8];41618.89312341
uniformCQI-93-20171221-10:12:09-12324;93;Network.user[9];41497.883356852
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[0];41731.891867868
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[1];41718.103132187
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[2];42014.666503706
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[3];41883.634626282
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[4];41704.569949223
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[5];41647.448361685
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[6];41634.692947856
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[7];41660.081554649
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[8];41763.869290341
uniformCQI-94-20171221-10:12:09-7056;94;Network.user[9];41456.839368451
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[0];41815.924267508
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[1];41716.925367496
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[2];41615.826490817
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[3];41733.036299597
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[4];41660.281552427
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[5];41694.647837246
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[6];41808.802124421
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[7];41509.894334507
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[8];41646.75948045
uniformCQI-95-20171221-10:12:09-14432;95;Network.user[9];41514.316507594
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[0];41757.036032933
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[1];41761.091543427
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[2];41841.957311585
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[3];41842.601748869
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[4];41895.378940234
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[5];41725.680825769
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[6];41590.282330196
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[7];41615.626493039
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[8];41459.73933623
uniformCQI-96-20171221-10:12:18-9072;96;Network.user[9];41638.815124276
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[0];41889.979000233
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[1];41781.669092566
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[2];41756.236041822
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[3];41570.638104021
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[4];41707.414362063
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[5];41641.070654771
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[6];41655.281607982
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[7];41688.936789591
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[8];41640.392884524
uniformCQI-97-20171221-10:12:19-11620;97;Network.user[9];41898.456683815
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[0];41528.071910312
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[1];41793.435628493
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[2];41824.346396151
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[3];41659.08156576
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[4];41764.447061699
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[5];41660.481550205
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[6];41429.806335485
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[7];41923.64529283
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[8];41802.624415284
uniformCQI-98-20171221-10:12:19-11124;98;Network.user[9];41507.694358952
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[0];41716.436484039
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[1];41977.878023578
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[2];41606.348818346
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[3];41671.02587749
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[4];41480.950211664
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[5];41681.336874035
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[6];41953.633848513
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[7];42067.465917045
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[8];41608.082132421
uniformCQI-99-20171221-10:12:19-14036;99;Network.user[9];41695.047832802
